CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCH,ARMENIAN,CPRIMBAP,DUCKRIV,FREEBAP,FREEWIL,GENBAP,NNATBAP,NORTHBAP,NSNCBAP,UAFCBAP,PRIMBAP,SOUNCBAP,UNITBAP,BUDDHIST,CHRREF,CHRCONN,CHCHRIST,CHGNAGE,CHCHRSCI,CHLVGOD,CONGREG,CONGMETH,DISCIPLE,DUNKCON,DUNKPROG,EVANASS,FREECHZ,FRHICK,FRORTH,GERMEVMA,GERMEVSY,GREEKORT,JEWISH,CJCLDS,LDSREORG,LUTHAPOS,FINNNAT,FINNSYN,LUTHGEN,LUTHGSYN,LUTHTEX,LUTHHAUG,LUTHOHIO,LUTHNORF,LUTHNORW,LUTHNORS,LUTHCONF,LUTHMICH,LUTHIOWA,LUTHDAN,LUTHUNOR,LUTHSOUT,MENNON,MENNGEN,AFRMETH,AME,AMEZION,COLMETH,METHOD,METHEPIS,METHEPS,FREEMETH,METHPROT,MORAVIAN,NONSECT,OTHER,PENTNAZ,POLISH,PRESBREF,PRESBUS,PRESBUSA,COLCUMB,CUMBPRES,UNITPRES,WELSHPRS,PROTEPIS,OTHPROT,TOTPROT,REFAMER,REFUS,REFZION,CATHOLIC,SALVARMY,SERVORTH,SEVDAYAD,SPIRIT,SWEDEVAN,UNITAR,UNITBRET,UNITEVAN,UNIVER
2511,ROBERTSON,TENNESSEE,47,74,0,0,0,0,0,253,0,0,0,0,0,74,6068,0,0,0,0,206,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,180,2725,0,0,0,0,0,0,0,0,0,0,0,669,0,0,6,81,10699,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,RUTHERFORD,TENNESSEE,47,75,0,0,30,254,0,0,0,0,0,0,0,146,4762,0,0,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,1089,2364,0,75,0,0,0,0,0,0,905,0,242,1053,0,0,28,38,13719,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,SCOTT,TENNESSEE,47,76,0,0,0,0,0,0,0,0,0,0,0,9,2826,0,0,0,0,101,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,5,64,3287,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,SEQUATCHIE,TENNESSEE,47,77,0,0,0,42,0,0,0,0,0,0,0,49,157,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,365,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,SEVIER,TENNESSEE,47,78,0,0,0,0,0,0,0,0,0,0,0,315,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1236,442,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,8044,0,0,0,0,0,0,0,0,0,0,162,0,0
2516,SHELBY,TENNESSEE,47,79,0,0,43,0,0,0,0,0,0,0,0,17,19725,0,0,0,0,80,0,0,0,401,0,1556,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7375,0,0,0,0,1001,8009,0,0,0,0,209,0,0,203,3375,0,0,1411,0,0,2388,833,46417,0,0,0,5270,0,0,0,0,0,0,0,0,0
2517,SMITH,TENNESSEE,47,80,0,0,0,100,0,0,0,0,0,0,0,181,2984,0,0,0,0,181,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,378,1366,0,0,0,0,0,0,0,0,0,0,646,541,0,0,0,50,6594,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,STEWART,TENNESSEE,47,81,0,0,0,0,0,416,0,0,0,0,0,22,1187,0,0,0,0,274,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,42,2616,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,124,5170,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,SULLIVAN,TENNESSEE,47,82,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,167,0,0,0,0,734,2376,0,32,0,0,0,0,0,0,1121,125,0,0,0,0,3,243,7496,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,SUMNER,TENNESSEE,47,83,0,0,12,0,0,0,0,0,0,0,0,70,3132,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,749,2898,0,0,0,0,0,0,0,0,189,0,85,796,0,0,30,457,9637,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,TIPTON,TENNESSEE,47,84,0,0,0,0,0,0,0,0,0,0,0,31,3252,0,0,0,0,40,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,335,2579,0,0,0,0,0,0,0,556,502,42,0,536,0,0,175,225,10266,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,TROUSDALE,TENNESSEE,47,85,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,175,305,0,0,0,0,0,0,0,0,28,0,120,102,0,0,4,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,UNICOI,TENNESSEE,47,86,0,0,0,0,48,93,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,160,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1623,0,0,0,0,0,0,0,0,0,0,27,0,0
2524,UNION,TENNESSEE,47,87,0,0,0,0,0,0,0,0,0,0,0,689,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3527,0,0,0,0,0,0,0,0,0,0,27,0,0
2525,UNKNOWN COUNTY,TENNESSEE,47,,0,0,62,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,1254,618,0,0,0,0,841,0,0,0,0,0,0,164,0,0,0,12,3655,0,0,0,0,0,0,0,0,0,0,149,0,0
2526,VAN BUREN,TENNESSEE,47,88,0,0,0,57,0,0,0,0,0,0,0,0,269,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,WARREN,TENNESSEE,47,89,0,0,0,321,0,0,0,0,0,0,0,15,832,0,0,0,0,1617,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,302,1374,0,0,0,0,0,0,0,0,50,0,0,711,0,0,0,79,5712,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,WASHINGTON,TENNESSEE,47,90,0,0,0,0,115,0,0,0,0,0,0,0,2277,0,0,0,0,0,0,0,0,50,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,293,0,0,0,0,1350,1579,0,0,0,0,0,0,0,0,384,490,0,115,0,0,90,454,8920,0,0,0,64,0,0,0,0,0,0,185,0,0
2529,WAYNE,TENNESSEE,47,91,0,0,0,0,0,0,0,0,0,0,0,102,1057,0,0,0,0,179,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,855,496,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,WEAKLEY,TENNESSEE,47,92,0,0,12,0,0,0,0,0,0,0,0,593,3731,0,0,0,0,826,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,368,3574,0,311,0,0,0,0,0,0,0,0,0,1272,0,0,10,188,11499,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,WHITE,TENNESSEE,47,93,0,0,0,279,0,0,0,0,0,0,0,0,535,0,0,0,0,480,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,470,1145,0,0,0,0,0,0,0,0,0,0,6,326,0,0,0,153,3491,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,WILLIAMSON,TENNESSEE,47,94,0,0,647,0,0,0,0,0,0,0,0,310,211,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,305,2757,0,0,0,0,0,0,0,0,316,0,85,556,0,0,86,48,6781,0,0,0,595,0,0,0,0,0,0,0,0,0
2533,WILSON,TENNESSEE,47,95,0,0,0,0,0,0,0,0,0,0,0,94,5154,0,0,0,0,1245,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,525,1669,0,10,0,0,0,0,0,0,225,0,0,1252,0,0,0,40,11003,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,ANDERSON,TEXAS,48,1,0,0,0,0,0,0,0,0,0,0,0,95,5606,0,0,0,0,124,0,0,0,76,0,1020,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,78,0,158,1698,0,300,0,0,43,0,0,0,258,0,0,21,0,0,85,0,10666,0,0,0,388,0,0,0,0,0,0,0,0,0
2535,ANDREWS,TEXAS,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,ANGELINA,TEXAS,48,3,0,0,0,0,0,0,0,0,0,0,0,42,2338,0,0,0,0,178,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,255,187,26,799,0,0,0,0,0,0,0,0,54,0,0,35,0,0,30,85,4101,0,0,0,217,0,0,0,0,0,0,0,0,0
2537,ARANSAS,TEXAS,48,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,64,0,0,0,0,0,0,0,0,51,0,0,0,0,0,62,0,223,0,0,0,221,0,0,0,0,0,0,0,0,0
2538,ARCHER,TEXAS,48,5,0,0,0,0,0,0,0,0,0,0,0,13,235,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,15,0,0,26,0,0,0,102,662,0,0,0,392,0,0,0,0,0,0,0,0,0
2539,ARMSTRONG,TEXAS,48,6,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,19,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,ATASCOSA,TEXAS,48,7,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1267,0,0,0,680,0,0,0,0,0,0,0,0,0
2541,AUSTIN,TEXAS,48,8,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,126,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,1176,0,0,0,0,0,0,549,0,0,0,471,462,0,0,0,0,0,0,0,0,0,47,0,0,0,0,45,67,3696,0,0,0,3467,0,0,0,0,0,0,0,0,0
2542,BAILEY,TEXAS,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,BANDERA,TEXAS,48,10,0,0,0,0,0,0,0,0,0,0,0,15,397,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219,0,0,0,0,105,0,0,0,6,0,0,0,0,0,0,26,733,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,BASTROP,TEXAS,48,11,0,0,0,0,0,0,0,0,0,0,0,268,4208,0,0,0,0,204,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,882,0,0,0,157,975,0,31,0,0,59,0,0,0,10,0,0,165,0,0,79,85,7807,0,0,0,1642,0,0,0,0,0,0,0,0,0
2545,BAYLOR,TEXAS,48,12,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,168,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,85,0,40,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,BEE,TEXAS,48,13,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,35,612,0,0,0,0,0,0,0,0,157,0,0,0,0,0,25,20,1869,0,0,0,850,0,0,0,0,0,0,0,0,0
2547,BELL,TEXAS,48,14,0,0,0,0,0,0,0,0,0,0,0,262,4670,0,0,0,0,1046,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,288,0,0,0,0,0,0,374,0,0,0,408,3745,0,63,0,0,0,0,0,0,347,0,0,261,0,0,185,195,12908,0,0,0,1948,0,0,0,0,0,0,0,0,0
2548,BEXAR,TEXAS,48,15,0,0,0,0,0,0,0,0,0,0,0,0,3133,0,0,0,0,98,0,0,0,0,0,524,0,0,0,0,0,0,0,60,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,530,0,0,0,1001,2017,0,0,0,0,597,0,0,0,956,130,0,189,0,0,1288,529,10950,0,0,0,20400,0,0,45,0,0,0,0,0,0
2549,BLANCO,TEXAS,48,16,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,119,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,10,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,149,0,0,0,0,0,0,0,0,0
2550,BORDEN,TEXAS,48,17,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,BOSQUE,TEXAS,48,18,0,0,0,0,0,0,0,0,0,0,0,24,2195,0,0,0,0,246,0,0,0,0,0,76,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,53,0,0,57,60,1347,0,0,0,0,0,0,0,0,60,0,225,273,0,0,32,1165,6275,0,0,0,0,0,0,14,0,0,0,0,0,0
2552,BOWIE,TEXAS,48,19,0,0,0,0,0,0,0,0,0,0,0,92,5231,0,0,0,0,204,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,419,0,140,1978,0,0,0,0,0,0,0,0,480,0,0,65,0,0,246,18,9457,0,0,0,850,0,0,0,0,0,0,0,0,0
2553,BRAZORIA,TEXAS,48,20,0,0,0,0,0,0,0,0,0,0,0,0,1765,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,75,0,222,598,0,0,0,0,0,0,0,0,157,0,0,13,0,0,220,96,3524,0,0,0,243,0,0,0,0,0,0,0,0,0
2554,BRAZOS,TEXAS,48,21,0,0,0,0,0,0,0,0,0,0,0,21,2957,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,375,0,0,0,317,627,0,0,0,0,0,0,0,0,173,0,0,40,0,0,91,0,4957,0,0,0,5682,0,0,0,0,0,0,0,0,0
2555,BREWSTER,TEXAS,48,22,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,BRISCOE,TEXAS,48,23,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,BROOKS,TEXAS,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,BROWN,TEXAS,48,25,0,0,0,0,0,0,0,0,0,0,0,53,2617,0,0,0,0,351,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,2276,0,70,0,0,0,0,0,0,270,0,0,450,0,0,49,55,6541,0,0,0,416,0,0,0,0,0,0,0,0,0
2559,BURLESON,TEXAS,48,26,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,70,0,0,0,0,0,0,370,0,0,0,268,537,0,0,0,0,37,0,0,0,48,0,0,15,0,0,0,60,3132,0,0,0,1815,0,0,0,0,0,0,0,0,0
2560,BURNET,TEXAS,48,27,0,0,0,0,0,0,0,0,0,0,0,29,1004,0,0,0,0,424,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1128,0,66,0,0,0,0,0,0,34,0,0,111,0,0,36,16,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,CALDWELL,TEXAS,48,28,0,0,0,0,0,0,0,0,0,0,0,109,1692,0,0,0,0,97,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,103,0,0,0,427,953,0,499,0,0,0,0,0,0,269,0,0,8,0,0,85,0,4868,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,CALHOUN,TEXAS,48,29,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,17,0,0,0,0,0,106,34,599,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,CALLAHAN,TEXAS,48,30,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,0,377,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,33,0,59,0,0,27,14,2854,0,0,0,374,0,0,0,0,0,0,0,0,0
2564,CAMERON,TEXAS,48,31,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,18,0,0,0,0,0,99,0,174,0,0,0,17600,0,0,0,0,0,0,0,0,0
2565,CAMP,TEXAS,48,32,0,0,0,0,0,0,0,0,0,0,0,0,2287,0,0,0,0,20,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,617,0,60,1190,0,0,0,0,0,0,0,0,44,0,0,17,0,0,0,0,4343,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,CARSON,TEXAS,48,33,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,CASS/DAVIS,TEXAS,48,34,0,0,0,0,0,0,0,0,0,0,0,150,5959,0,0,0,0,128,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,298,1525,0,116,0,0,0,0,0,0,0,0,0,318,0,0,0,123,9936,0,0,0,0,0,0,159,0,0,0,0,0,0
2568,CASTRO,TEXAS,48,35,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,119,0,0,0,156,0,0,0,0,0,0,0,0,0
2569,CHAMBERS,TEXAS,48,36,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,54,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,CHEROKEE,TEXAS,48,37,0,0,0,0,0,0,0,0,0,0,0,0,3295,0,0,0,0,77,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,1015,0,136,2338,0,0,0,0,0,0,0,0,255,0,0,742,0,0,0,70,8210,0,0,0,405,0,0,28,0,0,0,0,0,0
2571,CHILDRESS,TEXAS,48,38,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,75,0,0,48,0,0,0,0,1073,0,0,0,26,0,0,0,0,0,0,0,0,0
2572,CLAY,TEXAS,48,39,0,0,0,0,0,0,0,0,0,0,0,53,1043,0,0,0,0,123,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,64,927,0,230,0,0,0,0,0,0,35,20,0,212,0,0,8,53,2932,0,0,0,250,0,0,0,0,0,0,0,0,0
2573,COCHRAN,TEXAS,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,COKE,TEXAS,48,41,0,0,0,0,0,0,0,0,0,0,0,26,663,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,69,0,0,0,0,0,0,31,0,0,4,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0
